rep,method,k,n,h,value
32,LP1,1,1000,0.21000000000000002,1.975851905955784e-5
32,SPARR,1,1000,0.21000000000000002,10.093386021242015
32,LP0,1,1000,0.23,7.303537843789375
32,LP1,1,1000,0.23,1.687926195713287e-5
32,SPARR,1,1000,0.23,11.288914273452864
32,LP0,1,1000,0.25,7.745733062776452
32,LP1,1,1000,0.25,0.15530813419840056
32,SPARR,1,1000,0.25,12.43497410925621
33,LP0,1,1000,0.01,34.90191809561218
33,LP1,1,1000,0.01,34.90191809561218
33,SPARR,1,1000,0.01,7.217687340146846
33,LP0,1,1000,0.03,5.842721671340673
33,LP1,1,1000,0.03,9.597123054702758
33,SPARR,1,1000,0.03,8.488400281959174e-4
33,LP0,1,1000,0.05,6.45881795960363
33,LP1,1,1000,0.05,5.013649965033618
33,SPARR,1,1000,0.05,0.9206823032720022
33,LP0,1,1000,0.06999999999999999,0.5681600618338323
33,LP1,1,1000,0.06999999999999999,41.25260315037709
33,SPARR,1,1000,0.06999999999999999,2.5078307569928167
33,LP0,1,1000,0.09,1.7672588473621547
33,LP1,1,1000,0.09,13.779459667132162
33,SPARR,1,1000,0.09,3.7629638460951815
33,LP0,1,1000,0.11,4.780783685328259
33,LP1,1,1000,0.11,9.076798478538828
33,SPARR,1,1000,0.11,5.001668398364279
33,LP0,1,1000,0.13,4.809819218240072
33,LP1,1,1000,0.13,0.8623137696066937
33,SPARR,1,1000,0.13,6.3672556848497495
33,LP0,1,1000,0.15000000000000002,4.2662916176177275
33,LP1,1,1000,0.15000000000000002,0.44663301066888084
33,SPARR,1,1000,0.15000000000000002,7.813251971052759
33,LP0,1,1000,0.17,4.39360432022371
33,LP1,1,1000,0.17,0.5337550599184804
33,SPARR,1,1000,0.17,9.274955605172359
33,LP0,1,1000,0.19,4.598733726261936
33,LP1,1,1000,0.19,1.1386474842791428
33,SPARR,1,1000,0.19,10.710282670590903
33,LP0,1,1000,0.21000000000000002,5.655092928144323
33,LP1,1,1000,0.21000000000000002,0.6462937510212485
33,SPARR,1,1000,0.21000000000000002,12.09307787979063
33,LP0,1,1000,0.23,6.9061973104448064
33,LP1,1,1000,0.23,0.3800653697112349
33,SPARR,1,1000,0.23,13.403143280382624
33,LP0,1,1000,0.25,8.464404451252427
33,LP1,1,1000,0.25,0.1268903777011684
33,SPARR,1,1000,0.25,14.621117166439793
34,LP0,1,1000,0.01,740.5026647652752
34,LP1,1,1000,0.01,6185.188087809905
34,SPARR,1,1000,0.01,41.090733947211504
34,LP0,1,1000,0.03,5.842721671340673
34,LP1,1,1000,0.03,440.36156377402455
34,SPARR,1,1000,0.03,0.32503209901746366
34,LP0,1,1000,0.05,1.0104297964058577
34,LP1,1,1000,0.05,77.91236623215111
34,SPARR,1,1000,0.05,0.04728215983115377
34,LP0,1,1000,0.06999999999999999,0.1276638662580854
34,LP1,1,1000,0.06999999999999999,64.88021237519995
34,SPARR,1,1000,0.06999999999999999,0.2565843122746298
34,LP0,1,1000,0.09,0.1335967196233212
34,LP1,1,1000,0.09,20.625675582889045
34,SPARR,1,1000,0.09,0.7632348792162555
34,LP0,1,1000,0.11,0.3181118874624333
34,LP1,1,1000,0.11,0.0016194654381179497
34,SPARR,1,1000,0.11,1.6090816650434139
34,LP0,1,1000,0.13,0.11276348052104593
34,LP1,1,1000,0.13,5.439713365884892
34,SPARR,1,1000,0.13,2.706680749312065
34,LP0,1,1000,0.15000000000000002,0.8654208755903472
34,LP1,1,1000,0.15000000000000002,7.361306175234619
34,SPARR,1,1000,0.15000000000000002,3.9808395382276642
34,LP0,1,1000,0.17,1.6366123528046561
34,LP1,1,1000,0.17,5.873279105954797
34,SPARR,1,1000,0.17,5.377653460855026
34,LP0,1,1000,0.19,2.556984345580343
34,LP1,1,1000,0.19,4.261787223806678
34,SPARR,1,1000,0.19,6.8501208196597165
34,LP0,1,1000,0.21000000000000002,3.5591126330210145
34,LP1,1,1000,0.21000000000000002,3.407565330820136
34,SPARR,1,1000,0.21000000000000002,8.352136967765883
34,LP0,1,1000,0.23,5.2556861834495745
34,LP1,1,1000,0.23,3.5714030937631707
34,SPARR,1,1000,0.23,9.83834967348796
34,LP0,1,1000,0.25,6.245275439839222
34,LP1,1,1000,0.25,2.0901885333958155
34,SPARR,1,1000,0.25,11.26607796509744
35,LP0,1,1000,0.01,34.90191809561218
35,LP1,1,1000,0.01,34.90191809561218
35,SPARR,1,1000,0.01,18.20987920409271
35,LP0,1,1000,0.03,0.11285101528883809
35,LP1,1,1000,0.03,59.12416876825384
35,SPARR,1,1000,0.03,1.1341279332672942
35,LP0,1,1000,0.05,1.0104297964058577
35,LP1,1,1000,0.05,31.61488924370982
35,SPARR,1,1000,0.05,0.004318331992791618
35,LP0,1,1000,0.06999999999999999,0.1897695242701196
35,LP1,1,1000,0.06999999999999999,1.8574711610355845
35,SPARR,1,1000,0.06999999999999999,0.0952054703472632
35,LP0,1,1000,0.09,2.440591360216807
35,LP1,1,1000,0.09,3.433407810987837
35,SPARR,1,1000,0.09,0.6070403698193885
35,LP0,1,1000,0.11,0.006916546522707183
35,LP1,1,1000,0.11,7.763024149837605
35,SPARR,1,1000,0.11,1.5523391338224004
35,LP0,1,1000,0.13,0.11276348052104593
35,LP1,1,1000,0.13,3.6240939696143553
35,SPARR,1,1000,0.13,2.768706242905319
35,LP0,1,1000,0.15000000000000002,0.5709777798024768
35,LP1,1,1000,0.15000000000000002,3.855427510018302
35,SPARR,1,1000,0.15000000000000002,4.123383011549164
35,LP0,1,1000,0.17,1.4670916373098182
35,LP1,1,1000,0.17,4.383273832199514
35,SPARR,1,1000,0.17,5.544772310303446
35,LP0,1,1000,0.19,2.917738951439218
35,LP1,1,1000,0.19,5.792485896197478
35,SPARR,1,1000,0.19,6.996476585759514
35,LP0,1,1000,0.21000000000000002,3.3925248783093696
35,LP1,1,1000,0.21000000000000002,2.7226763249562347
35,SPARR,1,1000,0.21000000000000002,8.452264676479846
35,LP0,1,1000,0.23,5.2556861834495745
35,LP1,1,1000,0.23,3.8227392624919765
35,SPARR,1,1000,0.23,9.884427545825025
35,LP0,1,1000,0.25,6.564763954202436
35,LP1,1,1000,0.25,2.7794564324898565
35,SPARR,1,1000,0.25,11.26153572967015
36,LP0,1,1000,0.01,740.5026647652752
36,LP1,1,1000,0.01,2212.0725536871305
36,SPARR,1,1000,0.01,1.1952879206681866
36,LP0,1,1000,0.03,0.11285101528883809
36,LP1,1,1000,0.03,103.07150312086941
36,SPARR,1,1000,0.03,6.182793345370653
36,LP0,1,1000,0.05,4.273468023609413
36,LP1,1,1000,0.05,12.748181758357932
36,SPARR,1,1000,0.05,8.210010381655783
36,LP0,1,1000,0.06999999999999999,12.45388188972364
36,LP1,1,1000,0.06999999999999999,6.01415018827664
36,SPARR,1,1000,0.06999999999999999,7.877575388153004
36,LP0,1,1000,0.09,7.701701349014884
36,LP1,1,1000,0.09,4.098241398727228
36,SPARR,1,1000,0.09,8.07368116225176
36,LP0,1,1000,0.11,6.300553108971597
36,LP1,1,1000,0.11,9.580615178105257
36,SPARR,1,1000,0.11,8.580565907945383
36,LP0,1,1000,0.13,6.458606545306033
36,LP1,1,1000,0.13,8.863341247948714
36,SPARR,1,1000,0.13,9.196575067672173
36,LP0,1,1000,0.15000000000000002,7.165112718283103
36,LP1,1,1000,0.15000000000000002,6.88031039337983
36,SPARR,1,1000,0.15000000000000002,9.900280160485277
36,LP0,1,1000,0.17,8.48489176114609
36,LP1,1,1000,0.17,4.597861087476891
36,SPARR,1,1000,0.17,10.701823673022162
36,LP0,1,1000,0.19,9.10300976256606
36,LP1,1,1000,0.19,4.577166274510524
36,SPARR,1,1000,0.19,11.59367104477327
36,LP0,1,1000,0.21000000000000002,9.84458623885394
36,LP1,1,1000,0.21000000000000002,4.024704752934574
36,SPARR,1,1000,0.21000000000000002,12.55017624379504
36,LP0,1,1000,0.23,10.882323995797728
36,LP1,1,1000,0.23,3.518138288842244
36,SPARR,1,1000,0.23,13.535503865063157
36,LP0,1,1000,0.25,11.23079154412938
36,LP1,1,1000,0.25,3.9975973296264313
36,SPARR,1,1000,0.25,14.51025554134124
37,LP0,1,1000,0.01,34.90191809561218
37,LP1,1,1000,0.01,34.90191809561218
37,SPARR,1,1000,0.01,29.101091393643607
37,LP0,1,1000,0.03,34.90191809561218
37,LP1,1,1000,0.03,34.90191809561218
37,SPARR,1,1000,0.03,6.949138019645142
37,LP0,1,1000,0.05,12.98489441401075
37,LP1,1,1000,0.05,49.782868827949194
37,SPARR,1,1000,0.05,3.742907021311519
37,LP0,1,1000,0.06999999999999999,2.392250502148852
37,LP1,1,1000,0.06999999999999999,21.970534258607145
37,SPARR,1,1000,0.06999999999999999,4.043697765852528
37,LP0,1,1000,0.09,1.7672588473621547
37,LP1,1,1000,0.09,16.383641491670524
37,SPARR,1,1000,0.09,4.789712437843347
37,LP0,1,1000,0.11,3.470435148449067
37,LP1,1,1000,0.11,2.5713048117673325
37,SPARR,1,1000,0.11,5.660072004995319
37,LP0,1,1000,0.13,4.809819218240072
37,LP1,1,1000,0.13,1.155973031735378
37,SPARR,1,1000,0.13,6.633275600507195
37,LP0,1,1000,0.15000000000000002,5.417136402862504
37,LP1,1,1000,0.15000000000000002,1.411875212727866
37,SPARR,1,1000,0.15000000000000002,7.673206440715103
37,LP0,1,1000,0.17,5.291335979813368
37,LP1,1,1000,0.17,2.980602982588507
37,SPARR,1,1000,0.17,8.753103731367055
37,LP0,1,1000,0.19,6.109354976335562
37,LP1,1,1000,0.19,2.3571046048629416
37,SPARR,1,1000,0.19,9.858025424318814
37,LP0,1,1000,0.21000000000000002,6.310569597408243
37,LP1,1,1000,0.21000000000000002,2.4617218186296532
37,SPARR,1,1000,0.21000000000000002,10.973893125723343
37,LP0,1,1000,0.23,7.303537843789375
37,LP1,1,1000,0.23,1.7198992618918032
37,SPARR,1,1000,0.23,12.081381703463217
37,LP0,1,1000,0.25,8.649053195855764
37,LP1,1,1000,0.25,1.1108878039112153
37,SPARR,1,1000,0.25,13.155602494482508
38,LP0,1,1000,0.01,34.90191809561218
38,LP1,1,1000,0.01,34.90191809561218
38,SPARR,1,1000,0.01,26.958654750655178
38,LP0,1,1000,0.03,0.11285101528883809
38,LP1,1,1000,0.03,250.06662701513915
38,SPARR,1,1000,0.03,7.2185445106865505
38,LP0,1,1000,0.05,8.039188945743453
38,LP1,1,1000,0.05,0.04779998535993949
38,SPARR,1,1000,0.05,3.740916584424081
38,LP0,1,1000,0.06999999999999999,3.7758447468881267
38,LP1,1,1000,0.06999999999999999,10.662428367527355
38,SPARR,1,1000,0.06999999999999999,3.3303000788668324
38,LP0,1,1000,0.09,0.1335967196233212
38,LP1,1,1000,0.09,31.199013837060008
38,SPARR,1,1000,0.09,4.206342231824296
38,LP0,1,1000,0.11,0.5334047526395843
38,LP1,1,1000,0.11,7.1979535796778045
38,SPARR,1,1000,0.11,5.452780766046107
38,LP0,1,1000,0.13,2.239908183707391
38,LP1,1,1000,0.13,0.023605801863461916
38,SPARR,1,1000,0.13,6.780787081629108
38,LP0,1,1000,0.15000000000000002,3.575317689988196
38,LP1,1,1000,0.15000000000000002,0.04423204511483409
38,SPARR,1,1000,0.15000000000000002,8.11893484794406
38,LP0,1,1000,0.17,5.291335979813368
38,LP1,1,1000,0.17,0.24153269151050077
38,SPARR,1,1000,0.17,9.450349089423032
38,LP0,1,1000,0.19,7.235423985411592
38,LP1,1,1000,0.19,0.4622791554456282
38,SPARR,1,1000,0.19,10.763380762542388
38,LP0,1,1000,0.21000000000000002,8.75501417016961
38,LP1,1,1000,0.21000000000000002,0.12168010722829598
38,SPARR,1,1000,0.21000000000000002,12.043120401751384
38,LP0,1,1000,0.23,8.562236424698376
38,LP1,1,1000,0.23,0.2850764645491885
38,SPARR,1,1000,0.23,13.270984231704325
38,LP0,1,1000,0.25,10.400548052004053
38,LP1,1,1000,0.25,0.1088972012986265
38,SPARR,1,1000,0.25,14.425476415123303
39,LP0,1,1000,0.01,34.90191809561218
39,LP1,1,1000,0.01,34.90191809561218
39,SPARR,1,1000,0.01,29.551015467925176
39,LP0,1,1000,0.03,14.642449227424592
39,LP1,1,1000,0.03,32.544690076927765
39,SPARR,1,1000,0.03,12.791205171420962
39,LP0,1,1000,0.05,12.98489441401075
39,LP1,1,1000,0.05,32.06459851918708
39,SPARR,1,1000,0.05,8.284535568277676
39,LP0,1,1000,0.06999999999999999,9.812823579432997
39,LP1,1,1000,0.06999999999999999,14.413901025049508
39,SPARR,1,1000,0.06999999999999999,7.631061833586006
39,LP0,1,1000,0.09,4.211887701681849
39,LP1,1,1000,0.09,30.965642042202816
39,SPARR,1,1000,0.09,8.15932971961042
39,LP0,1,1000,0.11,4.099431806043143
39,LP1,1,1000,0.11,15.22130089350379
39,SPARR,1,1000,0.11,9.02552489514107
39,LP0,1,1000,0.13,7.062103329853893
39,LP1,1,1000,0.13,3.651764804206331
39,SPARR,1,1000,0.13,10.02178488784526
39,LP0,1,1000,0.15000000000000002,9.157108007144728
39,LP1,1,1000,0.15000000000000002,1.8647534234750536
39,SPARR,1,1000,0.15000000000000002,11.082057050523433
39,LP0,1,1000,0.17,8.48489176114609
39,LP1,1,1000,0.17,4.20257066370076
39,SPARR,1,1000,0.17,12.177789646813073
39,LP0,1,1000,0.19,8.456683535042513
39,LP1,1,1000,0.19,6.059680651679895
39,SPARR,1,1000,0.19,13.289336814425
39,LP0,1,1000,0.21000000000000002,8.75501417016961
39,LP1,1,1000,0.21000000000000002,6.5475963228506355
39,SPARR,1,1000,0.21000000000000002,14.395022992456099
39,LP0,1,1000,0.23,9.920950476920334
39,LP1,1,1000,0.23,4.730548180298944
39,SPARR,1,1000,0.23,15.468898105180994
39,LP0,1,1000,0.25,11.657867444154475
39,LP1,1,1000,0.25,3.0279574594587206
39,SPARR,1,1000,0.25,16.482428036204343
40,LP0,1,1000,0.01,740.5026647652752
40,LP1,1,1000,0.01,705.7513638569386
40,SPARR,1,1000,0.01,58.899619720900965
40,LP0,1,1000,0.03,75.01101268797508
40,LP1,1,1000,0.03,367.65355986862295
40,SPARR,1,1000,0.03,4.102242013072241
40,LP0,1,1000,0.05,3.144631604938115
40,LP1,1,1000,0.05,263.18730806374214
40,SPARR,1,1000,0.05,0.10108711598743093
40,LP0,1,1000,0.06999999999999999,0.1897695242701196
40,LP1,1,1000,0.06999999999999999,70.74481763726872
40,SPARR,1,1000,0.06999999999999999,0.2847608055658407
40,LP0,1,1000,0.09,0.7044810424831318
40,LP1,1,1000,0.09,11.13439529028656
40,SPARR,1,1000,0.09,1.1624202168920392
40,LP0,1,1000,0.11,0.05780377361049461
40,LP1,1,1000,0.11,11.928893899658757
40,SPARR,1,1000,0.11,2.1725872733150107
40,LP0,1,1000,0.13,0.8394545267441996
40,LP1,1,1000,0.13,19.599835604960802
40,SPARR,1,1000,0.13,3.291422865536724
40,LP0,1,1000,0.15000000000000002,3.252707504933528
40,LP1,1,1000,0.15000000000000002,22.05348474572715
40,SPARR,1,1000,0.15000000000000002,4.517716923241801
40,LP0,1,1000,0.17,2.6232050421021187
40,LP1,1,1000,0.17,4.43604884192486
40,SPARR,1,1000,0.17,5.824039243109665
40,LP0,1,1000,0.19,2.06047300267714
40,LP1,1,1000,0.19,0.4253924514157192
40,SPARR,1,1000,0.19,7.178633857963539
40,LP0,1,1000,0.21000000000000002,3.5591126330210145
40,LP1,1,1000,0.21000000000000002,1.3969863601774035
40,SPARR,1,1000,0.21000000000000002,8.551029305902164
40,LP0,1,1000,0.23,4.919466215907372
40,LP1,1,1000,0.23,1.6494531616567825
40,SPARR,1,1000,0.23,9.9107934074349
40,LP0,1,1000,0.25,5.780985360747435
40,LP1,1,1000,0.25,0.8950915228207608
40,SPARR,1,1000,0.25,11.226765107490891
41,LP0,1,1000,0.01,34.90191809561218
41,LP1,1,1000,0.01,34.90191809561218
41,SPARR,1,1000,0.01,1.0713933311927166
41,LP0,1,1000,0.03,0.11285101528883809
41,LP1,1,1000,0.03,4.835265194185473
41,SPARR,1,1000,0.03,4.098062747996857
41,LP0,1,1000,0.05,4.273468023609413
41,LP1,1,1000,0.05,1.8836563924958356
41,SPARR,1,1000,0.05,5.633182445397362
41,LP0,1,1000,0.06999999999999999,2.392250502148852
41,LP1,1,1000,0.06999999999999999,3.725432602800847
41,SPARR,1,1000,0.06999999999999999,6.377975348929405
41,LP0,1,1000,0.09,5.259027273791376
41,LP1,1,1000,0.09,0.1286082080500637
41,SPARR,1,1000,0.09,7.318928689359796
41,LP0,1,1000,0.11,5.51449078630441
41,LP1,1,1000,0.11,2.191073673007362
41,SPARR,1,1000,0.11,8.395451155911424
41,LP0,1,1000,0.13,4.3141244514106205
41,LP1,1,1000,0.13,6.332150108622865
41,SPARR,1,1000,0.13,9.492933616023027
41,LP0,1,1000,0.15000000000000002,6.705241860667858
41,LP1,1,1000,0.15000000000000002,1.831877368062685
41,SPARR,1,1000,0.15000000000000002,10.57394790172663
41,LP0,1,1000,0.17,7.336979700274557
41,LP1,1,1000,0.17,1.9068207807263615
41,SPARR,1,1000,0.17,11.645034766114238
41,LP0,1,1000,0.19,9.10300976256606
41,LP1,1,1000,0.19,0.9338969965310007
41,SPARR,1,1000,0.19,12.71240144120876
41,LP0,1,1000,0.21000000000000002,11.29638598151453
41,LP1,1,1000,0.21000000000000002,0.45151055923281685
41,SPARR,1,1000,0.21000000000000002,13.767600068364176
41,LP0,1,1000,0.23,10.882323995797728
41,LP1,1,1000,0.23,2.210896004734418
41,SPARR,1,1000,0.23,14.79056635600402
41,LP0,1,1000,0.25,11.87439393265763
41,LP1,1,1000,0.25,2.293137185810473
41,SPARR,1,1000,0.25,15.756291712080392
42,LP0,1,1000,0.01,113.46930175276322
42,LP1,1,1000,0.01,56.38946962718928
42,SPARR,1,1000,0.01,4.5179008777830125
42,LP0,1,1000,0.03,43.29180250768378
42,LP1,1,1000,0.03,101.89120191142838
42,SPARR,1,1000,0.03,1.4549785406159463
42,LP0,1,1000,0.05,6.45881795960363
42,LP1,1,1000,0.05,2.8879294401991977
42,SPARR,1,1000,0.05,0.17268675721127769
42,LP0,1,1000,0.06999999999999999,0.6923713778578993
42,LP1,1,1000,0.06999999999999999,9.832947070050585
42,SPARR,1,1000,0.06999999999999999,0.10290098819107579
42,LP0,1,1000,0.09,1.1670528380595417
42,LP1,1,1000,0.09,0.6374094427195689
42,SPARR,1,1000,0.09,0.9222502078789103
42,LP0,1,1000,0.11,0.006916546522707183
42,LP1,1,1000,0.11,11.410698259456527
42,SPARR,1,1000,0.11,2.0633319240932324
42,LP0,1,1000,0.13,0.3225883857215028
42,LP1,1,1000,0.13,8.225921838157507
42,SPARR,1,1000,0.13,3.258248258615227
42,LP0,1,1000,0.15000000000000002,2.1147786231154857
42,LP1,1,1000,0.15000000000000002,12.103041908696744
42,SPARR,1,1000,0.15000000000000002,4.481638079295824
42,LP0,1,1000,0.17,2.200770144018481
42,LP1,1,1000,0.17,4.409621860864746
42,SPARR,1,1000,0.17,5.7541798277150376
42,LP0,1,1000,0.19,3.9237401198183104
42,LP1,1,1000,0.19,5.09964540194899
42,SPARR,1,1000,0.19,7.081136120725968
42,LP0,1,1000,0.21000000000000002,4.837021155582323
42,LP1,1,1000,0.21000000000000002,2.628234671496459
42,SPARR,1,1000,0.21000000000000002,8.447128898885056
42,LP0,1,1000,0.23,5.6030189811376605
42,LP1,1,1000,0.23,1.214339506037797
42,SPARR,1,1000,0.23,9.822356087084456
42,LP0,1,1000,0.25,6.564763954202436
42,LP1,1,1000,0.25,0.7398514249242597
42,SPARR,1,1000,0.25,11.16933874758951
43,LP0,1,1000,0.01,113.46930175276322
43,LP1,1,1000,0.01,5380.8038759241535
43,SPARR,1,1000,0.01,8.380238407489065
43,LP0,1,1000,0.03,5.842721671340673
43,LP1,1,1000,0.03,81.46723355154325
43,SPARR,1,1000,0.03,0.30030512779162366
43,LP0,1,1000,0.05,1.0104297964058577
43,LP1,1,1000,0.05,84.84677384538331
43,SPARR,1,1000,0.05,1.0049723910229298
43,LP0,1,1000,0.06999999999999999,1.32302227379742
43,LP1,1,1000,0.06999999999999999,46.42665662588016
43,SPARR,1,1000,0.06999999999999999,2.199951287385461
43,LP0,1,1000,0.09,1.184645849925224
43,LP1,1,1000,0.09,4.91566814087982
43,SPARR,1,1000,0.09,2.967619115204625
43,LP0,1,1000,0.11,5.51449078630441
43,LP1,1,1000,0.11,10.262892640462894
43,SPARR,1,1000,0.11,3.7227133741961147
43,LP0,1,1000,0.13,1.0656442492776346
43,LP1,1,1000,0.13,2.3920867692760805
43,SPARR,1,1000,0.13,4.550612472888128
43,LP0,1,1000,0.15000000000000002,1.4214694130726298
43,LP1,1,1000,0.15000000000000002,0.9342253027959565
43,SPARR,1,1000,0.15000000000000002,5.476798315699251
43,LP0,1,1000,0.17,3.326351945139213
43,LP1,1,1000,0.17,0.10559901918118783
43,SPARR,1,1000,0.17,6.50502456127514
43,LP0,1,1000,0.19,5.582016924505631
43,LP1,1,1000,0.19,1.0042479054009095
43,SPARR,1,1000,0.19,7.621192836147717
43,LP0,1,1000,0.21000000000000002,4.6424848409757304
43,LP1,1,1000,0.21000000000000002,0.10196206168950954
43,SPARR,1,1000,0.21000000000000002,8.798820724942034
43,LP0,1,1000,0.23,5.780852691286411
43,LP1,1,1000,0.23,0.01912215894401479
43,SPARR,1,1000,0.23,10.004177395387112
43,LP0,1,1000,0.25,6.892221904540606
43,LP1,1,1000,0.25,0.0040215411431061094
43,SPARR,1,1000,0.25,11.200329398341516
44,LP0,1,1000,0.01,34.90191809561218
44,LP1,1,1000,0.01,34.90191809561218
44,SPARR,1,1000,0.01,10.52638233036229
44,LP0,1,1000,0.03,43.29180250768378
44,LP1,1,1000,0.03,61.143772511461385
44,SPARR,1,1000,0.03,1.3070893250845828
44,LP0,1,1000,0.05,3.144631604938115
44,LP1,1,1000,0.05,40.628257847399155
44,SPARR,1,1000,0.05,0.466220917745752
44,LP0,1,1000,0.06999999999999999,5.846438956087446
44,LP1,1,1000,0.06999999999999999,7.172495455074634
44,SPARR,1,1000,0.06999999999999999,0.052147095452666055
44,LP0,1,1000,0.09,1.1670528380595417
44,LP1,1,1000,0.09,29.761930476510148
44,SPARR,1,1000,0.09,0.9332957435991835
44,LP0,1,1000,0.11,0.06000576551537003
44,LP1,1,1000,0.11,36.734598358356365
44,SPARR,1,1000,0.11,2.3357194523387967
44,LP0,1,1000,0.13,0.20420068090647314
44,LP1,1,1000,0.13,15.73240927793134
44,SPARR,1,1000,0.13,3.911156311183902
44,LP0,1,1000,0.15000000000000002,1.8684243672611374
44,LP1,1,1000,0.15000000000000002,18.395920902635023
44,SPARR,1,1000,0.15000000000000002,5.544120115833308
44,LP0,1,1000,0.17,3.326351945139213
44,LP1,1,1000,0.17,11.842768049845906
44,SPARR,1,1000,0.17,7.180613165766449
44,LP0,1,1000,0.19,4.835630412645841
44,LP1,1,1000,0.19,8.513347901097903
44,SPARR,1,1000,0.19,8.784216122924994
44,LP0,1,1000,0.21000000000000002,5.869592499818736
44,LP1,1,1000,0.21000000000000002,4.228370142679712
44,SPARR,1,1000,0.21000000000000002,10.326319489136557
44,LP0,1,1000,0.23,6.33102306695149
44,LP1,1,1000,0.23,1.519561181667815
44,SPARR,1,1000,0.23,11.782247584090094
44,LP0,1,1000,0.25,7.058939418200301
44,LP1,1,1000,0.25,0.5167368758737007
44,SPARR,1,1000,0.25,13.129519169596211
45,LP0,1,1000,0.01,34.90191809561218
45,LP1,1,1000,0.01,34.90191809561218
45,SPARR,1,1000,0.01,30.53945176368214
45,LP0,1,1000,0.03,0.11285101528883809
45,LP1,1,1000,0.03,400.13339730311696
45,SPARR,1,1000,0.03,2.368988880710423
45,LP0,1,1000,0.05,4.273468023609413
45,LP1,1,1000,0.05,0.2452406717445409
45,SPARR,1,1000,0.05,2.2393857868811633
45,LP0,1,1000,0.06999999999999999,0.5681600618338323
45,LP1,1,1000,0.06999999999999999,2.561537667192375
45,SPARR,1,1000,0.06999999999999999,2.5730805754738677
45,LP0,1,1000,0.09,1.7672588473621547
45,LP1,1,1000,0.09,0.09877326268480813
45,SPARR,1,1000,0.09,3.114689857281795
45,LP0,1,1000,0.11,2.8937937125460267
45,LP1,1,1000,0.11,0.12361782646635486
45,SPARR,1,1000,0.11,3.9491793308913574
45,LP0,1,1000,0.13,3.4035864310405257
45,LP1,1,1000,0.13,0.04074781102439716
45,SPARR,1,1000,0.13,4.975234418740572
45,LP0,1,1000,0.15000000000000002,2.376384064809901
45,LP1,1,1000,0.15000000000000002,2.197629600643838
45,SPARR,1,1000,0.15000000000000002,6.114400312325047
45,LP0,1,1000,0.17,2.848321402326267
45,LP1,1,1000,0.17,1.2546956028410525
45,SPARR,1,1000,0.17,7.329118679852196
45,LP0,1,1000,0.19,4.142788579848173
45,LP1,1,1000,0.19,0.24817458104886592
45,SPARR,1,1000,0.19,8.595079621387946
45,LP0,1,1000,0.21000000000000002,5.0355501216024745
45,LP1,1,1000,0.21000000000000002,0.14845940089045287
45,SPARR,1,1000,0.21000000000000002,9.885610727060737
45,LP0,1,1000,0.23,6.33102306695149
45,LP1,1,1000,0.23,0.021574856968846045
45,SPARR,1,1000,0.23,11.168545049842894
45,LP0,1,1000,0.25,6.892221904540606
45,LP1,1,1000,0.25,0.2086028216846256
45,SPARR,1,1000,0.25,12.408654202847261
46,LP0,1,1000,0.01,34.90191809561218
46,LP1,1,1000,0.01,34.90191809561218
46,SPARR,1,1000,0.01,1.1994422374332279
